variant,id,turnover,etv
Control,4693317,0.0,0.0
Control,372004,0.0,0.0
Target,7480858,159.66,15.742599815130234
Control,3925941,5.0,1.4426000118255615
Control,2010067,0.0,0.0
Target,5591596,151.3,17.93260008096695
Control,5383567,0.0,0.0
Control,3557047,1200.0,8.52540111541748
Control,2779075,0.0,0.0
Control,3130372,13.0001,5.638099908828735
Control,5094519,29.0,0.0
Control,2121271,20.0,7.80370020866394
Target,6433892,1125.0001,61.82580006122589
Target,1823317,170.0,25.409800320863724
Control,7714884,55.0,13.264800287783146
Target,3711630,0.0,0.0
Control,3966979,0.0,0.0
Target,1826718,86.0001,22.067299719899893
Control,4319246,40.0004,9.007199883461
Control,2892925,32.88,3.243100017309189
Control,5128777,0.0,0.0
Target,6577417,19.0,7.245500028133392
Target,3230392,157.5001,25.537700593471527
Control,1464272,30.0,6.865100145339966
Target,3027822,76.0,8.436699946410954
Target,5023120,21.0,4.435000028461218
Control,5052270,100.0,-1.7100000381469729
Control,844490,0.0,0.0
Control,7549639,0.0,0.0
Target,7120926,1534.0,113.32359781465492
Target,1994653,25.0001,9.21940016746521
Control,4681844,0.0,0.0
Target,3683514,0.0,0.0
Target,143095,418.1394,72.53199911117554
Target,8051173,95.0,19.58359980583191
Target,2916484,80.0,23.44800043106079
Control,2947036,0.0,0.0
Target,5346635,60.0001,14.16420030593872
Control,5352076,358.0,8.124500215053558
Control,1139977,0.0,0.0
Control,5103182,208.0001,31.824299842119217
Target,5366203,233.0599,31.64699965901673
Target,4496234,0.0,0.0
Control,3841764,0.0,0.0
Control,3044480,0.0,0.0
Target,1101403,69.22,17.504499435424805
Target,6430341,0.0,0.0
Control,3795263,0.0,0.0
Control,5347060,67.41,2.4832001477479935
Target,2043068,0.0,0.0
Control,2297825,0.0,0.0
Control,472810,114.6598,39.08839964866638
Control,1670692,25.0002,8.480200290679932
Control,1399070,0.0,0.0
Target,2137745,545.0,-11.113298416137695
Control,4588794,77.6,3.99849983304739
Target,6545918,650.0001,52.56110143661499
Target,3926759,143.3225,12.43489995226264
Control,5457477,160.0,47.81020098924637
Control,4346495,0.0,0.0
Target,8082038,49.63,2.5046999268233776
Control,4156611,0.0,0.0
Target,4614822,78.0,11.197000086307526
Control,1446183,0.0,0.0
Target,298525,0.0,0.0
Target,5355746,0.0,0.0
Control,1261716,10.0,1.5394999980926514
Control,5035147,29.76,4.584399998188019
Control,7211143,19.06,5.3968000411987305
Control,7446118,77.05,11.144499991089106
Target,6513131,0.0,0.0
Target,5381523,0.0,0.0
Control,4340013,0.0,0.0
Target,1073700,93.0,-55.40909957885742
Target,5353396,158.95,16.085500068962574
Control,5049341,153.0,9.942999839782717
Control,5097282,0.0,0.0
Target,581569,0.0,0.0
Target,7189317,0.0,0.0
Control,7351706,49.9998,9.264200031757357
Target,7061146,20.0,7.033199787139893
Target,8334640,0.0,0.0
Control,3847334,30.0,10.14840006828308
Control,8135693,0.0,0.0
Target,156616,0.0,0.0
Target,1680270,0.0,0.0
Control,8496342,0.0,0.0
Target,4468644,0.0,0.0
Target,7690124,1935.46,264.7203981131315
Control,1692482,0.0,0.0
Target,7435091,0.0,0.0
Target,2278469,848.0002,73.46060052514076
Target,4791613,10.0,2.424600016325712
Control,2218857,30.0001,13.364000082015991
Target,8449615,209.9999,-3.381000220775604
Target,2081560,150.0,6.9145002365112305
Target,774469,14.51,1.5321999788284302
Control,4514393,0.0,0.0
Control,5121439,80.0,7.194500207901001
Target,5406808,0.0,0.0
Control,8039213,200.0,-17.912800788879395
Control,5007241,0.0,0.0
Control,5084180,0.0,0.0
Target,3775841,20.0,5.847499966621399
Target,855079,99.0,27.439400255680084
Target,3692907,0.0,0.0
Target,5006041,0.0,0.0
Control,5309282,0.0,0.0
Target,2912789,674.99,29.942800045013428
Target,1594255,45.0,-9.985199689865112
Target,6839280,56.0,3.0704999417066574
Control,7539557,19.9991,10.02560007572174
Target,7395503,0.0,0.0
Control,7926792,0.0,0.0
Target,6503342,0.0,0.0
Control,2064300,50.0,7.913500070571899
Control,4293607,0.0,0.0
Target,4642449,50.0,0.5907999873161316
Control,7113919,180.0,-15.002500504255297
Control,1744891,189.84,17.60639977455139
Control,2392392,77.0,23.80239975452423
Control,2569962,456.5001,-12.159098625183104
Control,7365280,88.6669,15.077300071716309
Control,8717301,0.0,0.0
Control,4535799,35.0,11.398800075054169
Control,712634,40.0,9.943900108337402
Control,5306016,74.9008,13.034700244665146
Control,857225,6.08,1.7199000120162964
Control,7090859,10.0,4.843200206756592
Target,4608382,2547.55,315.7848998233676
Control,5365329,0.0,0.0
Target,1330525,0.0,0.0
Control,1820000,40.79,4.03049999428913
Control,4335857,47.88,7.388900002464652
Control,2163414,0.0,0.0
Target,6657407,0.0,0.0
Control,2521186,299.68,-18.844999572262168
Target,7430123,0.0,0.0
Control,6821092,0.0,0.0
Target,5354988,10.0,4.632500171661377
Control,5078948,0.0,0.0
Control,7555140,0.0,0.0
Target,1031327,0.0,0.0
Target,2565884,0.0,0.0
Control,2576633,0.0,0.0
Control,3500428,60.0,9.595399796962738
Control,7540953,0.0,0.0
Control,1611733,474.6605,52.27030012756586
Target,5057003,0.0,0.0
Target,2856121,60.0,10.139299869537354
Target,5131760,0.0,0.0
Target,840565,162.3,6.972299892455339
Target,7967172,86.0,19.266700106672943
Control,2626349,0.0,0.0
Target,7985136,0.0,0.0
Target,2008680,1.8608,0.1573000010102987
Control,321376,40.0,0.4496999979019165
Control,4555405,0.0,0.0
Target,8317714,0.0,0.0
Target,1892057,50.0,10.088000297546388
Target,4937811,78.12,7.524099946022034
Target,3269050,0.0,0.0
Target,1965532,55.02,8.471100002527237
Target,5193060,0.0,0.0
Control,4088927,108.0,-35.588801831007004
Control,1611963,1751.6,34.24619770376012
Target,4705574,0.0,0.0
Control,1389529,0.0,0.0
Target,5344507,939.62,3.698400318622589
Target,6808364,202.2498,24.14429998397827
Control,7965459,91.0001,19.272900104522705
Control,176777,0.0,0.0
Control,5151966,0.0,0.0
Target,4453621,481.3701,8.086899876594543
Control,5526482,0.0,0.0
Control,5358971,0.0,0.0
Target,3513553,474.0,-10.00819951388985
Target,2793973,74.9998,34.5802001953125
Target,5419335,40.0,18.717700004577637
Target,5348163,0.0,0.0
Target,5381044,2163.4098,75.33220057748258
Target,4345227,0.0,0.0
Control,7571784,270.57,29.427101343870163
Control,1682479,12.5,1.3428000211715698
Control,4958232,12.0,3.758199989795685
Target,2659862,240.11,33.63319969177246
Target,5443185,0.0,0.0
Target,812512,207.98,21.52339980006218
Target,3485532,0.0,0.0
Target,5365736,0.0,0.0
Target,2599237,926.65,68.33309948444366
Target,956142,152.46,7.477099895477295
Target,589318,50.0,-27.406399726867676
Target,209241,101.0,6.689599994570017
Control,7007437,71.0001,20.453100442886353
Target,5261989,0.0,0.0
Target,5335900,0.0,0.0
Control,4979815,0.0,0.0
Target,1462710,2441.52,365.8558017611504
Control,7062592,149.0001,20.45939964056015
Control,4465407,0.0,0.0
Target,5360756,0.0,0.0
Target,5048427,146.1,23.58299975097179
Control,7889780,147.0098,21.451699944213033
Target,3969159,100.0,30.877899169921875
Control,623190,0.0,0.0
Target,1832356,130.21,3.497698664665222
Target,7138015,0.0,0.0
Control,7577630,0.0,0.0
Control,4962682,1.25,0.429500013589859
Control,1365289,149.2,5.629700094461441
Target,8213794,0.0,0.0
Control,3666723,0.0,0.0
Target,5346269,0.0,0.0
Control,3181476,146.5908,25.072499971371144
Control,3567081,97.05,0.2720000743865967
Control,2484937,0.0,0.0
Control,3762716,50.0,3.93179988861084
Target,6926724,37.0,11.344800233840942
Control,301535,48.1896,21.967900156974792
Control,2667539,200.0,25.241300582885746
Target,5360413,0.0,0.0
Target,4061877,206.44,57.10939997434616
Target,2286512,224.7898,31.58539995737374
Target,8586165,0.0,0.0
Target,3196424,749.9996,303.73270231485367
Control,3453083,212.46,-3.6623999774456024
Target,3246385,150.0,30.679799556732178
Target,4519242,67.5,16.317699909210205
Control,2311262,0.0,0.0
Target,8005909,0.0,0.0
Target,4469626,0.0,0.0
Control,1807182,0.0,0.0
Control,3885199,120.6008,-4.421300053596497
Target,5181063,0.0,0.0
Control,2621069,100.0004,2.8877999782562256
Target,6557914,10.0,0.1912000030279159
Control,7423189,197.5003,31.732000157237053
Control,2621156,0.0,0.0
Target,2191008,0.0,0.0
Control,6993936,71.0,9.034800127148628
Target,5049835,0.0,0.0
Control,865267,112.0,0.0
Control,5047595,40.0001,0.1476999521255493
Target,7736595,0.0,0.0
Control,1578033,0.0,0.0
Control,4033458,0.0,0.0
Target,7753076,0.0,0.0
Target,8663092,0.0,0.0
Target,3013879,120.0007,22.11680006980896
Target,8435418,0.0,0.0
Target,1397632,193.5,36.800599813461304
Control,1823479,0.0,0.0
Control,2153308,542.0,46.930399268865585
Control,7430334,0.0,0.0
Control,5344596,0.0,0.0
Target,2318464,0.0,0.0
Target,993387,25.0,0.0
Target,7071558,0.0,0.0
Target,3002904,0.0,0.0
Target,3174009,50.0001,2.242300033569336
Control,4591286,0.0,0.0
Target,3876510,10.0,3.882600069046021
Target,7296664,10.0,0.722000002861023
Target,8758808,0.0,0.0
Target,4899018,100.0,28.164600372314453
Control,443640,677.31,15.55869922041893
Control,7778813,6.0,1.0597000122070312
Control,3674391,30.0,1.908400058746338
Control,1236615,0.0,0.0
Target,7208649,2051.0,234.08290100097656
Target,2642937,0.0,0.0
Control,1822513,0.0,0.0
Target,1593269,0.0,0.0
Control,7476182,694.8,59.567200660705566
Control,1227649,0.0,0.0
Target,5350952,10.0,-2.479700088500977
Target,7969810,1045.0,15.313499331474304
Control,2457846,0.0,0.0
Target,5370611,225.0,8.086499184370041
Control,5215651,55.9,12.414700165390968
Control,1061125,0.0,0.0
Control,3337863,1752.5001,6.5211992263793945
Control,1731866,0.0,0.0
Control,506156,119.9998,35.55600023269653
Target,1387585,125.0,-34.02129936218262
Control,3665770,1953.0965,131.48250125162303
Target,7579114,0.0,0.0
Control,4534554,30.24,3.4072999954223633
Control,5016396,0.0,0.0
Target,3754227,94.0,3.4668004512786865
Control,2322591,0.0,0.0
Target,4933129,9.9998,5.281099796295166
Target,219796,40.0001,1.1747000217437744
Control,2290321,509.48,15.505000039935112
Control,2023028,4167.5501,85.04710204154253
Control,2086821,202.0,48.14980053901672
Target,4083669,957.2399,72.01840108633041
Target,3844673,276.59,31.54550012946129
Control,683394,1470.8699,69.1002025604248
Control,1059940,220.43,4.86519980430603
Control,411141,0.0,0.0
Target,5364735,0.0,0.0
Target,3096162,0.0,0.0
Target,7005274,87.4,20.776599997654557
Control,1454313,0.0,0.0
Target,5350480,150.0,35.65939903259277
Control,5279541,0.0,0.0
Control,193654,0.0,0.0
Control,5454931,100.0,19.668200492858887
Target,1256935,50.0004,8.354100227355957
Control,7597757,44.96,7.47080010175705
Control,7325206,62.9993,17.97220003604889
Control,5303660,0.0,0.0
Control,8187505,0.0,0.0
Control,2281808,0.0,0.0
Target,8128440,0.0,0.0
Control,5424087,424.37,76.1571004986763
Target,5114475,129.5006,22.41730065643787
Target,4678110,0.0,0.0
Control,2046246,9.9996,3.9275999069213863
Control,6148695,0.0,0.0
Target,7330717,0.0,0.0
Control,6915546,0.0,0.0
Control,7662192,0.0,0.0
Control,222739,225.0002,-44.66540098190307
Target,7611382,0.0,0.0
Target,2662431,0.0,0.0
Target,5343423,0.0,0.0
Control,6822208,30.0,6.6623998284339905
Target,8028784,94.67,24.49990004301071
Target,8684892,24.4994,8.287599921226501
Control,306768,51.22,0.358500063419342
Target,7593382,113.4,19.13800010085106
Target,4086488,0.0,0.0
Target,3383685,0.0,0.0
Control,4802834,0.0,0.0
Control,8041702,132.1808,34.15610051341355
Target,4331531,594.61,110.1695004105568
Target,5259846,1081.24,96.54979955404995
Target,5259113,0.0,0.0
Control,4974382,0.0,0.0
Control,648006,0.0,0.0
Control,1784371,0.0,0.0
Target,3725634,3000.0,68.59079933166504
Target,296136,0.0,0.0
Control,1330503,0.0,0.0
Target,3614759,30.0,3.7793000414967537
Control,970698,0.0,0.0
Control,5085586,0.0,0.0
Target,6866495,175.0001,22.64359998703003
Control,7695081,0.0,0.0
Control,1996222,0.0,0.0
Target,1142987,80.0,1.0134999752044678
Target,2663043,50.0,14.532100200653076
Control,4396307,0.0,0.0
Control,8463454,0.0,0.0
Target,2145918,20.0,5.570899963378906
Target,7987953,0.0,0.0
Target,7234937,200.0,-38.60499911010265
Control,7764649,0.0,0.0
Target,8671815,25.0,7.5783997774124146
Target,5344507,200.0,6.8317999839782715
Control,4260904,0.0,0.0
Target,1357185,0.0,0.0
Target,1563395,119.9996,-6.91580007225275
Control,3552560,89.9999,16.07620009034872
Target,204819,0.0,0.0
Control,1764428,0.0,0.0
Control,3344120,0.0,0.0
Target,6505186,0.0,0.0
Target,3272959,112.7907,-0.172400414943695
Control,5086753,560.0021,57.81500005722046
Control,8438672,721.0,18.462000250816345
Control,2759507,24.0,-1.6468999981880188
Control,4606952,0.0,0.0
Control,1007515,45.11,-2.312999904155731
Control,3768438,535.72,46.78580063581467
Target,4179026,0.0,0.0
Control,2464890,135.0002,18.481899932026863
Target,1693930,0.0,0.0
Target,7074367,0.0,0.0
Control,7039236,111.03,12.680200070142746
Control,3315635,50.0,8.622900009155273
Control,3986398,10.0008,5.470799922943115
Control,1675885,0.0,0.0
Control,8509043,38.9,2.647700022906065
Control,2579462,0.0,0.0
Control,6843326,240.0003,24.64600020647049
Target,1969536,0.0,0.0
Target,7962140,480.0,75.04200027883053
Control,1426142,0.0,0.0
Target,4833730,0.0,0.0
Target,8719278,436.57,75.08780062198639
Target,7531145,0.0,0.0
Target,3326895,0.0,0.0
Control,6819214,150.0003,29.756200313568115
Target,3278781,158.65,26.123700082302097
Target,2634490,150.0,32.36980056762695
Target,6676006,154.0,-22.71179908514023
Control,555700,1917.0,137.9356990456581
Control,5201140,141.4,19.97030008211732
Target,6428825,0.0,0.0
Control,4705354,35.0,10.435500144958496
Control,1320654,315.0,65.34420204162598
Control,1195890,0.0,0.0
Control,7558398,1264.9998,93.21929931640624
Control,5196388,0.0,0.0
Control,473243,0.0,0.0
Target,2012073,0.0,0.0
Control,2263332,52.3,7.089100040495396
Target,1279619,0.0,0.0
Control,1384563,30.0,5.7957000732421875
Target,5053916,0.0,0.0
Control,2464516,65.0,24.512699842453003
Target,3114052,16.0,4.7304999232292175
Target,8720185,42.5002,9.71909998357296
Target,5490385,0.0,0.0
Control,4673570,0.0,0.0
Target,3032794,0.0,0.0
Control,2077625,0.0,0.0
Target,5440256,0.0,0.0
Control,5171729,85.0012,26.7149994969368
Target,669280,127.97,21.14139986410737
Control,5345271,100.0004,17.78439998626709
Target,8035413,200.0,25.74130016565323
Control,5362928,140.0,27.985999584198
Target,7460579,0.0,0.0
Control,6878419,0.0,0.0
Control,1566645,90.0002,9.476099967956545
Target,5026066,0.0,0.0
Target,5024155,0.0,0.0
Control,544102,5.0,-3.123699903488159
Control,644011,400.0001,62.96980166435242
Control,7022430,19.32,3.429700005799532
Target,8117033,0.0,0.0
Control,5178025,13.78,4.413199946284294
Control,2085113,0.0,0.0
Target,5137426,244.0399,40.3181999027729
Target,2164847,0.0,0.0
Target,5395392,5.0,1.259700007736683
Control,7579610,52.9998,8.439200401306152
Control,1874522,0.0,0.0
Control,4186215,132.0,6.664799928665161
Target,1376320,16.9999,8.08680009841919
Target,5355207,625.0,18.660399198532104
Target,5204123,188.5,7.438300460577011
Control,6794622,164.62,31.73779994994402
Target,7340244,1900.7401,88.2495985031128
Target,5058532,0.0,0.0
Control,3089278,0.0,0.0
Control,4932624,0.0,0.0
Control,2252835,0.0,0.0
Target,1851942,0.0,0.0
Control,6488931,0.0,0.0
Control,1976217,0.0,0.0
Target,2708819,0.0,0.0
Control,4419042,230.0,32.56059992313385
Control,6998737,124.4,15.579300055280328
Control,3302803,0.0,0.0
Target,1337153,0.0,0.0
Control,4732362,249.87,34.98379999399185
Control,3338235,0.0,0.0
Control,3518429,26.0,0.8021000176668167
Control,2584976,0.0,0.0
Target,3338970,20.0004,8.830699920654297
Control,7290845,0.0,0.0
Target,3235403,387.79,98.8780995896086
Control,4898458,183.8001,0.0
Target,6806721,200.0001,3.2030999660491943
Target,6418166,0.0,0.0
Target,715953,0.0,0.0
Control,2509763,11.35,-11.525800332427025
Target,5073944,0.0,0.0
Target,2059734,211.04,2.141399919986725
Control,4726800,50.0,13.183899879455566
Target,3792949,157.9799,23.329699978232384
Target,7745583,371.0201,50.73649989068508
Target,1849242,0.13,0.0272000003606081
Target,3147747,60.0,4.42110013961792
Target,5353191,25.0001,1.9187999926507473
Target,7816481,10.0,0.8955000042915344
Target,5349714,0.0,0.0
Target,3824867,0.0,0.0
Control,4316565,754.73,37.1380000282079
Target,3970734,0.0,0.0
Target,3197170,0.0,0.0
Target,3701805,0.0,0.0
Control,2553407,215.0,21.48900079727173
Control,7657516,427.35,56.19789995253086
Target,1760403,349.1397,20.297600442543622
Target,5270490,0.0,0.0
Control,1958365,129.9999,40.251699805259705
Target,3532762,0.0,0.0
Control,2263332,0.0,0.0
Target,5317062,33.02,0.2391000986099243
Control,427329,0.0,0.0
Control,6845270,0.0,0.0
Control,5180665,0.0,0.0
Control,5247974,133.83,19.27269992791116
Control,3972430,0.0,0.0
Target,6948651,22.66,5.872299939393997
Target,5411624,0.0,0.0
Control,1578033,0.0,0.0
Target,6485134,24.8,0.8126999735832214
Control,2711372,0.0,0.0
Control,4000246,50.0,7.658600091934204
Target,1643022,0.0,0.0
Control,3769826,150.0,13.922099590301514
Control,3167917,55.0001,22.190399885177612
Control,5248035,184.9999,33.36769962310791
Control,7721307,45.8675,5.793800066108815
Control,1284533,0.0,0.0
Control,1984248,200.0,18.805100679397583
Control,8641009,24.15,5.9054000452160835
Control,1786398,0.0,0.0
Target,6482289,0.0,0.0
Control,3340102,0.0,0.0
Target,3185208,10.0,2.8541998863220215
Target,7738933,0.0,0.0
Target,763568,618.05,106.07470297813416
Control,2094089,0.0,0.0
Control,8665001,30.0012,6.445500135421753
Target,2203355,247.4998,53.547399900853634
Target,6397653,0.0,0.0
Control,3141736,0.0,0.0
Control,837776,1684.34,138.50470578670502
Target,6470467,37.94,6.835200153291225
Control,458339,25.0,5.223999977111816
Target,2918800,0.0,0.0
Target,3345277,130.0,-30.481001377105713
Control,324650,0.0,0.0
Target,5122856,45.0,7.698000192642212
Control,2331790,72.8,5.631299922242761
Target,2578900,150.0,17.674400329589844
Target,2576313,335.0,35.164999548345804
Control,2530954,32.74,5.62720001488924
Target,3324558,0.0,0.0
Target,6576063,10.0,3.141700029373169
Target,2278271,0.0,0.0
Target,7442690,77.0,14.743100017309189
Control,2537986,0.0,0.0
Target,7567603,33.0,-3.1947001814842224
Control,4959687,237.7,39.637600019574165
Target,7746724,0.0,0.0
Control,3727197,50.0,10.82260036468506
Control,2126400,0.0,0.0
Target,637320,10.0,2.311300039291382
Target,7971749,155.0011,31.862000167369843
Target,3770970,0.0,0.0
Control,4780094,0.0,0.0
Control,2814613,10.0,-5.142300128936768
Target,1322810,876.56,70.836899548769
Control,5038940,554.8,8.41949987411499
Control,5351601,0.0,0.0
Control,4995067,0.0,0.0
Target,763747,0.0,0.0
Target,5155187,0.0,0.0
Target,5044705,0.0,0.0
Control,1864581,100.0,8.000900387763977
Target,7087804,64.5004,-17.75700008869171
Target,2025954,57.9,8.567699953913689
Target,1295150,0.0,0.0
Target,4003109,55.0,14.035200029611588
Target,2162699,2.0,-0.940200001001358
Target,2767283,79.9999,16.90060006082058
Control,5005803,7.97,2.4599000215530396
Control,2622789,0.0,0.0
Control,1969779,94.4397,0.0495992302894592
Target,5310893,0.0,0.0
Target,5026066,447.5601,57.375100538134575
Control,7129922,0.0,0.0
Control,6666741,100.0001,42.07620048522949
Target,5040200,529.56,85.64160019159317
